season,week,home_team,away_team,market,side,provider,price_american,line,model_prob,implied_prob,edge,kelly_f,stake,start_iso,display_date,result_txt
2025,3,Missouri State,SMU,ML,Home,ESPN BET,2000,,0.402,0.0476,7.4411,0.025,12.5,2025-09-13T19:30:00Z,2025-09-13,Loss
2025,3,Kent State,Buffalo,ML,Home,ESPN BET,1200,,0.4805,0.0769,5.2461,0.025,12.5,2025-09-13T16:00:00Z,2025-09-13,Loss
2025,3,Northwestern,Oregon,ML,Home,ESPN BET,1800,,0.3281,0.0526,5.2335,0.025,12.5,2025-09-13T16:00:00Z,2025-09-13,Loss
2025,3,Arkansas State,Iowa State,ML,Home,ESPN BET,1000,,0.4394,0.0909,3.8335,0.025,12.5,2025-09-13T20:00:00Z,2025-09-13,Loss
2025,3,Stanford,Boston College,ML,Home,ESPN BET,400,,0.9126,0.2,3.5631,0.025,12.5,2025-09-14T02:30:00Z,2025-09-14,Win
2025,3,Tulsa,Navy,ML,Home,ESPN BET,450,,0.8154,0.1818,3.4845,0.025,12.5,2025-09-14T00:00:00Z,2025-09-14,Loss
2025,3,Wyoming,Utah,ML,Home,ESPN BET,1200,,0.3185,0.0769,3.14,0.025,12.5,2025-09-14T00:00:00Z,2025-09-14,Loss
2025,3,Purdue,USC,ML,Home,ESPN BET,900,,0.3258,0.1,2.2584,0.025,12.5,2025-09-13T22:45:00Z,2025-09-13,Loss
2025,3,UCLA,New Mexico,ML,Away,ESPN BET,425,,0.5967,0.1905,2.1327,0.025,12.5,2025-09-13T02:00:00Z,2025-09-13,Win
2025,3,Delaware,UConn,ML,Home,ESPN BET,260,,0.7906,0.2778,1.8463,0.1,50.0,2025-09-13T19:00:00Z,2025-09-13,Win
2025,3,West Virginia,Pittsburgh,ML,Home,ESPN BET,240,,0.7276,0.2941,1.4737,0.1,50.0,2025-09-13T19:30:00Z,2025-09-13,Win
2025,3,Indiana,Indiana State,Spread,Home,ESPN BET,-110,-47.0,1.0,0.5238,0.9091,0.1,50.0,2025-09-12T22:30:00Z,2025-09-12,Win
2025,3,Syracuse,Colgate,Spread,Home,ESPN BET,-110,-37.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-12T23:00:00Z,2025-09-12,Win
2025,3,Alabama,Wisconsin,Spread,Home,ESPN BET,-110,-20.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T16:00:00Z,2025-09-13,Win
2025,3,Maryland,Towson,Spread,Home,ESPN BET,-110,-29.0,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T16:00:00Z,2025-09-13,Win
2025,3,Michigan,Central Michigan,Spread,Home,ESPN BET,-110,-28.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T16:00:00Z,2025-09-13,Win
2025,3,Auburn,South Alabama,Spread,Home,ESPN BET,-110,-24.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T16:45:00Z,2025-09-13,Win
2025,3,North Carolina,Richmond,Spread,Home,ESPN BET,-110,-21.0,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T19:30:00Z,2025-09-13,Win
2025,3,Texas Tech,Oregon State,Spread,Home,ESPN BET,-110,-23.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T19:30:00Z,2025-09-13,Win
2025,3,Missouri,Louisiana,Spread,Home,ESPN BET,-110,-27.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T17:00:00Z,2025-09-13,Win
2025,3,Texas,UTEP,Spread,Home,ESPN BET,-110,-40.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T20:15:00Z,2025-09-13,Win
2025,3,Miami,South Florida,Spread,Home,ESPN BET,-110,-17.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T20:30:00Z,2025-09-13,Win
2025,3,Illinois,Western Michigan,Spread,Home,ESPN BET,-110,-27.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T23:00:00Z,2025-09-13,Win
2025,3,Ohio State,Ohio,Spread,Home,ESPN BET,-110,-29.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T23:00:00Z,2025-09-13,Win
2025,3,Iowa,Massachusetts,Spread,Home,ESPN BET,-110,-34.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T23:30:00Z,2025-09-13,Win
2025,3,Kentucky,Eastern Michigan,Spread,Home,ESPN BET,-110,-26.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-13T23:30:00Z,2025-09-13,Win
2025,3,UAB,Akron,Spread,Home,ESPN BET,-110,-11.5,1.0,0.5238,0.9091,0.1,50.0,2025-09-14T00:30:00Z,2025-09-14,Win
2025,3,North Texas,Washington State,Spread,Home,ESPN BET,-110,-5.5,0.9999,0.5238,0.9089,0.1,50.0,2025-09-13T19:30:00Z,2025-09-13,Win
2025,3,Louisiana Tech,New Mexico State,Spread,Home,ESPN BET,-110,-10.5,0.9999,0.5238,0.9089,0.1,50.0,2025-09-13T23:30:00Z,2025-09-13,Win
2025,3,Arizona State,Texas State,Spread,Home,ESPN BET,-110,-17.5,0.9999,0.5238,0.9089,0.1,50.0,2025-09-14T02:30:00Z,2025-09-14,Win
2025,3,Ole Miss,Arkansas,Spread,Home,ESPN BET,-110,-6.5,0.9997,0.5238,0.9084,0.1,50.0,2025-09-13T23:00:00Z,2025-09-13,Win
2025,3,Notre Dame,Texas A&M,Spread,Home,ESPN BET,-110,-6.5,0.9993,0.5238,0.9077,0.1,50.0,2025-09-13T23:30:00Z,2025-09-13,Win
2025,3,Tulane,Duke,Spread,Home,ESPN BET,-110,-1.5,0.9993,0.5238,0.9077,0.1,50.0,2025-09-14T00:00:00Z,2025-09-14,Win
2025,3,Houston,Colorado,Spread,Home,ESPN BET,-110,-3.5,0.999,0.5238,0.9072,0.1,50.0,2025-09-12T23:30:00Z,2025-09-12,Win
