season,week,home_team,away_team,market,side,provider,price_american,line,model_prob,implied_prob,edge,kelly_f,stake,start_iso,display_date,result_txt
2025,5,Colorado,BYU,ML,Home,Betfair,220,,0.4452,0.3125,0.4247,0.1,50.0,2025-09-28T02:15:00Z,2025-09-28,—
2025,5,Air Force,Hawai'i,Total,Over,Coolbet,-110,52.5,0.7411,0.5238,0.4149,0.1,50.0,2025-09-27T20:10:00Z,2025-09-27,—
2025,5,Western Michigan,Rhode Island,Total,Over,FanDuel,-110,47.5,0.7375,0.5238,0.408,0.1,50.0,2025-09-27T22:30:00Z,2025-09-27,—
2025,5,Texas A&M,Auburn,ML,Home,Marathon Bet,-200,,0.9377,0.6667,0.4065,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Minnesota,Rutgers,ML,Home,Marathon Bet,-175,,0.8925,0.6364,0.4025,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Northwestern,UCLA,Total,Over,Bovada,-110,44.0,0.7324,0.5238,0.3983,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Central Michigan,Eastern Michigan,Total,Under,DraftKings,-110,54.5,0.728,0.5238,0.3898,0.1,50.0,2025-09-27T17:00:00Z,2025-09-27,—
2025,5,Texas A&M,Auburn,Total,Over,LeoVegas,-110,52.0,0.7275,0.5238,0.3889,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,UL Monroe,Arkansas State,Total,Under,Bovada,-110,54.0,0.7157,0.5238,0.3664,0.1,50.0,2025-09-27T19:00:00Z,2025-09-27,—
2025,5,Boston College,California,ML,Home,Marathon Bet,-200,,0.9064,0.6667,0.3596,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Arizona State,TCU,Total,Under,Ladbrokes,-110,59.5,0.7108,0.5238,0.3569,0.1,50.0,2025-09-27T01:00:00Z,2025-09-27,—
2025,5,Boston College,California,Total,Over,Coral,-110,51.5,0.7072,0.5238,0.3501,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Buffalo,UConn,Total,Over,Ladbrokes,-110,46.5,0.7069,0.5238,0.3495,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Syracuse,Duke,Total,Under,Ladbrokes,-110,65.5,0.6994,0.5238,0.3352,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Colorado State,Washington State,ML,Away,DraftKings,185,,0.4674,0.3509,0.332,0.1,50.0,2025-09-27T23:30:00Z,2025-09-27,—
2025,5,Iowa State,Arizona,Total,Under,DraftKings,-110,49.5,0.6974,0.5238,0.3314,0.1,50.0,2025-09-27T23:00:00Z,2025-09-27,—
2025,5,Oklahoma State,Baylor,Total,Under,FanDuel,-110,57.5,0.6962,0.5238,0.329,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Washington,Ohio State,Total,Under,Ladbrokes,-110,56.5,0.6911,0.5238,0.3195,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Oregon State,Houston,Total,Over,Fliff,-110,47.0,0.6901,0.5238,0.3175,0.1,50.0,2025-09-27T02:30:00Z,2025-09-27,—
2025,5,Kansas State,UCF,ML,Home,BetUS,-210,,0.8883,0.6774,0.3113,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Pittsburgh,Louisville,Total,Under,Coral,-110,62.5,0.6849,0.5238,0.3075,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Air Force,Hawai'i,ML,Home,Paddy Power,-225,,0.8953,0.6923,0.2932,0.1,50.0,2025-09-27T20:10:00Z,2025-09-27,—
2025,5,Georgia,Alabama,ML,Home,Betfair,-149,,0.7733,0.5984,0.2922,0.1,50.0,2025-09-27T23:30:00Z,2025-09-27,—
2025,5,Washington,Ohio State,ML,Home,Marathon Bet,272,,0.3468,0.2688,0.2899,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Arizona State,TCU,ML,Home,Bovada,-130,,0.7279,0.5652,0.2877,0.1,50.0,2025-09-27T01:00:00Z,2025-09-27,—
2025,5,Missouri,Massachusetts,Total,Over,Fliff,-110,56.0,0.6745,0.5238,0.2877,0.1,50.0,2025-09-27T23:30:00Z,2025-09-27,—
2025,5,Florida Atlantic,Memphis,Spread,Home,FanDuel,-110,13.5,0.6652,0.5238,0.2699,0.1,50.0,2025-09-27T23:00:00Z,2025-09-27,—
2025,5,Colorado State,Washington State,Total,Under,Fliff,-110,51.0,0.6609,0.5238,0.2617,0.1,50.0,2025-09-27T23:30:00Z,2025-09-27,—
2025,5,Kennesaw State,Middle Tennessee,Total,Under,DraftKings,-110,53.5,0.6515,0.5238,0.2437,0.1,50.0,2025-09-27T22:00:00Z,2025-09-27,—
2025,5,Iowa,Indiana,Total,Under,Coral,-110,52.5,0.6389,0.5238,0.2198,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Illinois,USC,ML,Home,Betfair,215,,0.3781,0.3175,0.1909,0.0888,44.39,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Minnesota,Rutgers,Total,Over,Hard Rock Bet,-110,50.5,0.6232,0.5238,0.1898,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Ole Miss,LSU,ML,Home,Betfair,-112,,0.6278,0.5283,0.1883,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,UL Monroe,Arkansas State,ML,Away,FanDuel,102,,0.5746,0.495,0.1608,0.1,50.0,2025-09-27T19:00:00Z,2025-09-27,—
2025,5,Central Michigan,Eastern Michigan,ML,Home,Marathon Bet,-200,,0.7728,0.6667,0.1592,0.1,50.0,2025-09-27T17:00:00Z,2025-09-27,—
2025,5,Arkansas,Notre Dame,ML,Away,Bovada,-175,,0.7339,0.6364,0.1533,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Northwestern,UCLA,ML,Home,Bally Bet,-215,,0.7773,0.6825,0.1388,0.1,50.0,2025-09-27T19:30:00Z,2025-09-27,—
2025,5,Western Michigan,Rhode Island,ML,Home,FanDuel,-295,,0.8345,0.7468,0.1174,0.1,50.0,2025-09-27T22:30:00Z,2025-09-27,—
2025,5,Kansas,Cincinnati,ML,Home,Matchbook,-185,,0.7219,0.6491,0.1121,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Ohio,Bowling Green,ML,Home,LowVig.ag,-280,,0.8102,0.7368,0.0996,0.1,50.0,2025-09-27T16:00:00Z,2025-09-27,—
2025,5,Boise State,App State,ML,Home,Marathon Bet,-637,,0.9138,0.8643,0.0572,0.1,50.0,2025-09-27T23:30:00Z,2025-09-27,—
2025,5,Kennesaw State,Middle Tennessee,ML,Home,Marathon Bet,-263,,0.7643,0.7245,0.0549,0.1,50.0,2025-09-27T22:00:00Z,2025-09-27,—
2025,5,South Carolina,Kentucky,ML,Away,Bovada,200,,0.3463,0.3333,0.0388,0.0194,9.7,2025-09-27T23:45:00Z,2025-09-27,—
