season,week,home_team,away_team,market,side,provider,price_american,line,model_prob,implied_prob,edge,kelly_f,stake,start_iso,display_date,result_txt
2025,1,Kansas State,North Dakota,ML,Away,ESPN Bet,1200,,0.3597,0.0769,3.6767,0.025,12.5,2025-08-30T23:00:00Z,2025-08-30,Loss
2025,1,UCF,Jacksonville State,ML,Away,ESPN Bet,900,,0.4203,0.1,3.2034,0.025,12.5,2025-08-28T23:00:00Z,2025-08-28,Loss
2025,1,Florida State,Alabama,ML,Home,ESPN Bet,450,,0.6261,0.1818,2.4436,0.025,12.5,2025-08-30T19:30:00Z,2025-08-30,Win
2025,1,Syracuse,Tennessee,ML,Away,DraftKings,410,,0.6549,0.1961,2.3401,0.025,12.5,2025-08-30T16:00:00Z,2025-08-30,Win
2025,1,Wake Forest,Kennesaw State,ML,Away,ESPN Bet,700,,0.355,0.125,1.8397,0.025,12.5,2025-08-29T23:00:00Z,2025-08-29,Loss
2025,1,Sam Houston,UNLV,ML,Home,DraftKings,380,,0.5813,0.2083,1.7902,0.025,12.5,2025-08-30T01:30:00Z,2025-08-30,Loss
2025,1,Rutgers,Ohio,ML,Away,ESPN Bet,475,,0.483,0.1739,1.7774,0.025,12.5,2025-08-28T22:00:00Z,2025-08-28,Loss
2025,1,Cincinnati,Nebraska,ML,Home,DraftKings,220,,0.7697,0.3125,1.463,0.1,50.0,2025-08-29T01:00:00Z,2025-08-29,Loss
2025,1,Army,Tarleton State,ML,Away,Bovada,500,,0.3814,0.1667,1.2885,0.025,12.5,2025-08-29T22:00:00Z,2025-08-29,Win
2025,1,Middle Tennessee,Austin Peay,ML,Away,ESPN Bet,290,,0.5724,0.2564,1.2324,0.1,50.0,2025-08-30T23:00:00Z,2025-08-30,Win
2025,1,San José State,Central Michigan,ML,Away,ESPN Bet,400,,0.4331,0.2,1.1654,0.025,12.5,2025-08-30T02:30:00Z,2025-08-30,Win
2025,1,South Florida,Boise State,ML,Home,DraftKings,250,,0.5959,0.2857,1.0858,0.1,50.0,2025-08-28T21:30:00Z,2025-08-28,Win
2025,1,Southern Miss,Mississippi State,ML,Home,ESPN Bet,400,,0.4135,0.2,1.0676,0.025,12.5,2025-08-30T16:00:00Z,2025-08-30,Loss
2025,1,Delaware,Delaware State,Spread,Home,Bovada,-110,-30.5,1.0,0.5238,0.9091,0.1,50.0,2025-08-28T23:00:00Z,2025-08-28,Win
2025,1,UL Monroe,St. Francis (PA),Spread,Home,Bovada,-110,-31.0,1.0,0.5238,0.9091,0.1,50.0,2025-08-28T23:00:00Z,2025-08-28,Win
2025,1,Duke,Elon,Spread,Home,Bovada,-110,-36.5,1.0,0.5238,0.9091,0.1,50.0,2025-08-28T23:30:00Z,2025-08-28,Win
