season,week,home_team,away_team,market,side,provider,price_american,line,model_prob,implied_prob,edge,kelly_f,stake,start_iso,display_date,result_txt
2025,11,Iowa,Oregon,Spread,Home,FanDuel,-110,5.5,0.9435,0.5238,0.8013,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,South Florida,UTSA,Total,Under,ESPN BET,-110,69.5,0.9423,0.5238,0.799,0.1,50.0,2025-11-07T00:30:00Z,2025-11-07,—
2025,11,UConn,Duke,ML,Home,Paddy Power,270,,0.4825,0.2703,0.7854,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Ball State,Kent State,Total,Over,ReBet,-110,45.5,0.9328,0.5238,0.7808,0.1,50.0,2025-11-06T00:00:00Z,2025-11-06,—
2025,11,Rutgers,Maryland,Total,Under,BetAnything,-110,59.0,0.931,0.5238,0.7774,0.1,50.0,2025-11-08T19:30:00Z,2025-11-08,—
2025,11,Boston College,SMU,Total,Under,1xBet,-110,55.5,0.9284,0.5238,0.7725,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Missouri,Texas A&M,Spread,Home,Coolbet,-110,6.0,0.9283,0.5238,0.7723,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Ball State,Kent State,ML,Home,Pinnacle,-119,,0.9589,0.5434,0.7646,0.1,50.0,2025-11-06T00:00:00Z,2025-11-06,—
2025,11,Virginia,Wake Forest,ML,Away,Hard Rock Bet,225,,0.5361,0.3077,0.7423,0.1,50.0,2025-11-09T00:00:00Z,2025-11-09,—
2025,11,Mississippi State,Georgia,Spread,Home,LowVig.ag,-110,7.0,0.9103,0.5238,0.7379,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
2025,11,Rutgers,Maryland,Spread,Home,Fliff,-110,-1.5,0.9094,0.5238,0.7362,0.1,50.0,2025-11-08T19:30:00Z,2025-11-08,—
2025,11,UConn,Duke,Spread,Home,FanDuel,-110,8.5,0.907,0.5238,0.7316,0.1,50.0,2025-11-08T20:30:00Z,2025-11-08,—
2025,11,Kentucky,Florida,ML,Home,Hard Rock Bet,145,,0.7065,0.4082,0.7308,0.1,50.0,2025-11-09T00:30:00Z,2025-11-09,—
2025,11,North Carolina,Stanford,Total,Over,GTbets,-110,41.0,0.8898,0.5238,0.6986,0.1,50.0,2025-11-08T21:30:00Z,2025-11-08,—
2025,11,Mississippi State,Georgia,ML,Home,Fliff,240,,0.4993,0.2941,0.6976,0.1,50.0,2025-11-08T17:00:00Z,2025-11-08,—
